Date,Location,Gear,Treatment,Cage,Bag,Oyster,Height,Length,Width,Cup.ratio,Shell.shape,Tag.num
7/26/22,Inside,FB,FBi,,3,96,49,34,12,0.24,1.15,3
7/26/22,Outside,FB,FBo,,1,1,64,45,16,0.25,1.42,16
7/26/22,Outside,FB,FBo,,1,2,49,48,14,0.29,5.13,16
7/26/22,Outside,FB,FBo,,1,3,38,36,11,0.29,3.26,16
7/26/22,Outside,FB,FBo,,1,4,59,44,15,0.25,1.66,16
7/26/22,Outside,FB,FBo,,1,5,42,35,10,0.24,2.69,16
7/26/22,Outside,FB,FBo,,1,6,56,42,14,0.25,1.75,16
7/26/22,Outside,FB,FBo,,1,7,75,50,18,0.24,1.71,16
7/26/22,Outside,FB,FBo,,1,8,59,41,12,0.20,2.90,16
7/26/22,Outside,FB,FBo,,1,9,46,35,10,0.22,2.48,16
7/26/22,Outside,FB,FBo,,1,10,59,39,14,0.24,1.40,16
7/26/22,Outside,FB,FBo,,1,11,30,23,8,0.27,0.82,16
7/26/22,Outside,FB,FBo,,1,12,53,36,10,0.19,3.08,16
7/26/22,Outside,FB,FBo,,1,13,30,24,7,0.23,1.66,16
7/26/22,Outside,FB,FBo,,1,14,60,45,17,0.28,1.02,16
7/26/22,Outside,FB,FBo,,1,15,57,40,13,0.23,1.93,16
7/26/22,Outside,FB,FBo,,1,16,58,45,16,0.28,1.50,16
7/26/22,Outside,FB,FBo,,1,17,53,37,13,0.25,1.26,16
7/26/22,Outside,FB,FBo,,1,18,52,38,11,0.21,2.62,16
7/26/22,Outside,FB,FBo,,1,19,44,33,11,0.25,1.38,16
7/26/22,Outside,FB,FBo,,1,20,37,29,6,0.16,4.07,16
7/26/22,Outside,FB,FBo,,1,21,41,32,11,0.27,1.24,16
7/26/22,Outside,FB,FBo,,1,22,42,35,11,0.26,2.10,16
7/26/22,Outside,FB,FBo,,1,23,58,44,18,0.31,0.67,16
7/26/22,Outside,FB,FBo,,1,24,56,37,11,0.20,2.78,16
7/26/22,Outside,FB,FBo,,1,25,48,37,12,0.25,1.75,16
7/26/22,Outside,FB,FBo,,1,26,60,41,15,0.25,1.18,16
7/26/22,Outside,FB,FBo,,1,27,50,36,14,0.28,0.64,16
7/26/22,Outside,FB,FBo,,1,28,55,36,14,0.25,0.85,16
7/26/22,Outside,FB,FBo,,1,29,57,39,15,0.26,0.81,16
7/26/22,Outside,FB,FBo,,1,30,55,44,14,0.25,2.35,16
7/26/22,Outside,FB,FBo,,1,31,47,37,12,0.26,1.80,16
7/26/22,Outside,FB,FBo,,1,32,54,36,16,0.30,0.19,16
7/26/22,Outside,FB,FBo,,2,33,52,38,12,0.23,1.96,17
7/26/22,Outside,FB,FBo,,2,34,60,44,16,0.27,1.20,17
7/26/22,Outside,FB,FBo,,2,35,60,42,14,0.23,1.83,17
7/26/22,Outside,FB,FBo,,2,36,49,39,13,0.27,1.76,17
7/26/22,Outside,FB,FBo,,2,37,45,37,10,0.22,3.18,17
7/26/22,Outside,FB,FBo,,2,38,57,39,15,0.26,0.81,17
7/26/22,Outside,FB,FBo,,2,39,72,42,16,0.22,2.28,17
7/26/22,Outside,FB,FBo,,2,40,57,43,16,0.28,1.08,17
7/26/22,Outside,FB,FBo,,2,41,57,43,15,0.26,1.48,17
7/26/22,Outside,FB,FBo,,2,42,39,30,11,0.28,0.85,17
7/26/22,Outside,FB,FBo,,2,43,54,42,21,0.39,0.69,17
7/26/22,Outside,FB,FBo,,2,44,46,33,12,0.26,0.90,17
7/26/22,Outside,FB,FBo,,2,45,69,42,15,0.22,2.29,17
7/26/22,Outside,FB,FBo,,2,46,52,44,15,0.29,2.21,17
7/26/22,Outside,FB,FBo,,2,47,52,38,11,0.21,2.62,17
7/26/22,Outside,FB,FBo,,2,48,37,25,10,0.27,0.40,17
7/26/22,Outside,FB,FBo,,2,49,62,45,15,0.24,1.88,17
7/26/22,Outside,FB,FBo,,2,50,68,43,18,0.26,0.76,17
7/26/22,Outside,FB,FBo,,2,51,44,30,9,0.20,2.04,17
7/26/22,Outside,FB,FBo,,2,52,58,40,14,0.24,1.43,17
7/26/22,Outside,FB,FBo,,2,53,64,44,14,0.22,2.39,17
7/26/22,Outside,FB,FBo,,2,54,41,35,11,0.27,2.23,17
7/26/22,Outside,FB,FBo,,2,55,66,49,16,0.24,2.21,17
7/26/22,Outside,FB,FBo,,2,56,35,27,10,0.29,0.74,17
7/26/22,Outside,FB,FBo,,2,57,62,41,17,0.27,0.54,17
7/26/22,Outside,FB,FBo,,2,58,41,35,11,0.27,2.23,17
7/26/22,Outside,FB,FBo,,2,59,59,40,14,0.24,1.50,17
7/26/22,Outside,FB,FBo,,2,60,54,32,15,0.28,0.52,17
7/26/22,Outside,FB,FBo,,2,61,44,34,13,0.30,0.80,17
7/26/22,Outside,FB,FBo,,2,62,52,40,15,0.29,1.02,17
7/26/22,Outside,FB,FBo,,2,63,59,46,15,0.25,2.17,17
7/26/22,Outside,FB,FBo,,2,64,56,38,14,0.25,1.07,17
7/26/22,Outside,FB,FBo,,3,65,64,46,17,0.27,1.14,18
7/26/22,Outside,FB,FBo,,3,66,48,36,14,0.29,0.69,18
7/26/22,Outside,FB,FBo,,3,67,61,43,21,0.34,0.08,18
7/26/22,Outside,FB,FBo,,3,68,41,32,18,0.44,1.07,18
7/26/22,Outside,FB,FBo,,3,69,48,38,12,0.25,2.04,18
7/26/22,Outside,FB,FBo,,3,70,60,40,13,0.22,2.17,18
7/26/22,Outside,FB,FBo,,3,71,59,41,14,0.24,1.62,18
7/26/22,Outside,FB,FBo,,3,72,43,33,11,0.26,1.40,18
7/26/22,Outside,FB,FBo,,3,73,49,32,12,0.24,0.96,18
7/26/22,Outside,FB,FBo,,3,74,62,50,15,0.24,3.22,18
7/26/22,Outside,FB,FBo,,3,75,45,32,9,0.20,2.47,18
7/26/22,Outside,FB,FBo,,3,76,48,36,12,0.25,1.50,18
7/26/22,Outside,FB,FBo,,3,77,72,44,14,0.19,3.48,18
7/26/22,Outside,FB,FBo,,3,78,40,32,10,0.25,1.80,18
7/26/22,Outside,FB,FBo,,3,79,59,39,15,0.25,0.94,18
7/26/22,Outside,FB,FBo,,3,80,40,30,9,0.23,1.84,18
7/26/22,Outside,FB,FBo,,3,81,68,43,13,0.19,3.49,18
7/26/22,Outside,FB,FBo,,3,82,55,37,14,0.25,0.92,18
7/26/22,Outside,FB,FBo,,3,83,55,46,15,0.27,2.52,18
7/26/22,Outside,FB,FBo,,3,84,55,43,16,0.29,1.20,18
7/26/22,Outside,FB,FBo,,3,85,50,43,10,0.20,5.22,18
7/26/22,Outside,FB,FBo,,3,86,52,35,17,0.33,0.01,18
7/26/22,Outside,FB,FBo,,3,87,52,45,12,0.23,4.28,18
7/26/22,Outside,FB,FBo,,3,88,53,40,11,0.21,3.15,18
7/26/22,Outside,FB,FBo,,3,89,58,41,13,0.22,2.15,18
7/26/22,Outside,FB,FBo,,3,90,44,32,12,0.27,0.73,18
7/26/22,Outside,FB,FBo,,3,91,46,37,13,0.28,1.43,18
7/26/22,Outside,FB,FBo,,3,92,49,40,13,0.27,2.08,18
7/26/22,Outside,FB,FBo,,3,93,39,37,14,0.36,2.50,18
7/26/22,Outside,FB,FBo,,3,94,47,37,14,0.30,0.99,18
7/26/22,Outside,FB,FBo,,3,95,68,47,15,0.22,2.50,18
7/26/22,Outside,FB,FBo,,3,96,47,34,13,0.28,0.68,18
7/26/22,Inside,FC,FCi,1,A,1,51,40,14,0.27,1.46,19
7/26/22,Inside,FC,FCi,1,A,2,44,30,13,0.30,0.20,19
7/26/22,Inside,FC,FCi,1,A,3,70,42,16,0.23,1.91,19
7/26/22,Inside,FC,FCi,1,A,4,57,37,15,0.26,0.68,19
7/26/22,Inside,FC,FCi,1,A,5,48,35,12,0.25,1.28,19
7/26/22,Inside,FC,FCi,1,A,6,61,41,16,0.26,0.82,19
7/26/22,Inside,FC,FCi,1,A,7,63,36,16,0.25,1.19,19
7/26/22,Inside,FC,FCi,1,A,8,33,23,8,0.24,0.83,19
7/26/22,Inside,FC,FCi,1,B,9,52,47,17,0.33,2.70,20
7/26/22,Inside,FC,FCi,1,B,10,49,34,14,0.29,0.38,20
7/26/22,Inside,FC,FCi,1,B,11,60,43,16,0.27,1.03,20
7/26/22,Inside,FC,FCi,1,B,12,63,40,17,0.27,0.60,20
7/26/22,Inside,FC,FCi,1,B,13,44,39,11,0.25,3.46,20
7/26/22,Inside,FC,FCi,1,B,14,57,38,17,0.30,0.18,20
7/26/22,Inside,FC,FCi,1,B,15,56,37,13,0.23,1.48,20
7/26/22,Inside,FC,FCi,1,B,16,54,37,12,0.22,1.88,20
7/26/22,Inside,FC,FCi,1,C,17,60,37,15,0.25,1.01,21
7/26/22,Inside,FC,FCi,1,C,18,61,44,16,0.26,1.20,21
7/26/22,Inside,FC,FCi,1,C,19,41,33,10,0.24,2.06,21
7/26/22,Inside,FC,FCi,1,C,20,52,34,12,0.23,1.39,21
7/26/22,Inside,FC,FCi,1,C,21,55,37,14,0.25,0.92,21
7/26/22,Inside,FC,FCi,1,C,22,53,36,13,0.25,1.14,21
7/26/22,Inside,FC,FCi,1,C,23,51,37,13,0.25,1.21,21
7/26/22,Inside,FC,FCi,1,C,24,64,44,18,0.28,0.54,21
7/26/22,Inside,FC,FCi,1,D,25,70,50,19,0.27,1.04,22
7/26/22,Inside,FC,FCi,1,D,26,46,37,13,0.28,1.43,22
7/26/22,Inside,FC,FCi,1,D,27,76,46,20,0.26,0.96,22
7/26/22,Inside,FC,FCi,1,D,28,64,47,17,0.27,1.32,22
7/26/22,Inside,FC,FCi,1,D,29,70,46,16,0.23,1.97,22
7/26/22,Inside,FC,FCi,1,D,30,68,46,14,0.21,3.03,22
7/26/22,Inside,FC,FCi,1,D,31,57,38,14,0.25,1.15,22
7/26/22,Inside,FC,FCi,1,D,32,52,37,11,0.21,2.41,22
7/26/22,Inside,FC,FCi,2,A,33,54,40,13,0.24,1.84,23
7/26/22,Inside,FC,FCi,2,A,34,55,40,16,0.29,0.59,23
7/26/22,Inside,FC,FCi,2,A,35,48,38,12,0.25,2.04,23
7/26/22,Inside,FC,FCi,2,A,36,70,42,18,0.26,1.05,23
7/26/22,Inside,FC,FCi,2,A,37,54,35,13,0.24,1.15,23
7/26/22,Inside,FC,FCi,2,A,38,53,43,13,0.25,2.73,23
7/26/22,Inside,FC,FCi,2,A,39,65,44,15,0.23,1.87,23
7/26/22,Inside,FC,FCi,2,A,40,59,38,16,0.27,0.54,23
7/26/22,Inside,FC,FCi,2,B,41,60,44,14,0.23,2.20,24
7/26/22,Inside,FC,FCi,2,B,42,45,27,9,0.20,2.00,24
7/26/22,Inside,FC,FCi,2,B,43,64,42,17,0.27,0.72,24
7/26/22,Inside,FC,FCi,2,B,44,54,37,13,0.24,1.32,24
7/26/22,Inside,FC,FCi,2,B,45,42,34,14,0.33,0.80,24
7/26/22,Inside,FC,FCi,2,B,46,38,31,9,0.24,2.22,24
7/26/22,Inside,FC,FCi,2,B,47,45,38,15,0.33,1.31,24
7/26/22,Inside,FC,FCi,2,B,48,61,42,15,0.25,1.36,24
7/26/22,Inside,FC,FCi,2,C,49,45,35,10,0.22,2.50,25
7/26/22,Inside,FC,FCi,2,C,50,38,31,9,0.24,2.22,25
7/26/22,Inside,FC,FCi,2,C,51,50,32,13,0.26,0.64,25
7/26/22,Inside,FC,FCi,2,C,52,71,57,17,0.24,3.71,25
7/26/22,Inside,FC,FCi,2,C,53,45,31,12,0.27,0.60,25
7/26/22,Inside,FC,FCi,2,C,54,52,36,9,0.17,3.85,25
7/26/22,Inside,FC,FCi,2,C,55,71,41,13,0.18,4.11,25
7/26/22,Inside,FC,FCi,2,C,56,37,32,10,0.27,2.14,25
7/26/22,Inside,FC,FCi,2,D,57,69,50,21,0.30,0.49,26
7/26/22,Inside,FC,FCi,2,D,58,41,32,10,0.24,1.75,26
7/26/22,Inside,FC,FCi,2,D,59,54,43,15,0.28,1.65,26
7/26/22,Inside,FC,FCi,2,D,60,79,51,19,0.24,1.68,26
7/26/22,Inside,FC,FCi,2,D,61,61,48,15,0.25,2.65,26
7/26/22,Inside,FC,FCi,2,D,62,53,38,12,0.23,1.99,26
7/26/22,Inside,FC,FCi,2,D,63,45,42,13,0.29,3.56,26
7/26/22,Inside,FC,FCi,2,D,64,52,38,15,0.29,0.62,26
7/26/22,Inside,FC,FCi,3,A,65,65,46,15,0.23,2.16,27
7/26/22,Inside,FC,FCi,3,A,66,58,39,15,0.26,0.87,27
7/26/22,Inside,FC,FCi,3,A,67,68,47,18,0.26,0.98,27
7/26/22,Inside,FC,FCi,3,A,68,65,40,18,0.28,0.53,27
7/26/22,Inside,FC,FCi,3,A,69,43,32,12,0.28,0.75,27
7/26/22,Inside,FC,FCi,3,A,70,57,38,17,0.30,0.18,27
7/26/22,Inside,FC,FCi,3,A,71,50,37,12,0.24,1.72,27
7/26/22,Inside,FC,FCi,3,A,72,60,50,18,0.30,2.03,27
7/26/22,Inside,FC,FCi,3,B,73,55,35,23,0.42,1.15,28
7/26/22,Inside,FC,FCi,3,B,74,50,35,11,0.22,1.93,28
7/26/22,Inside,FC,FCi,3,B,75,75,54,19,0.25,1.76,28
7/26/22,Inside,FC,FCi,3,B,76,55,39,13,0.24,1.66,28
7/26/22,Inside,FC,FCi,3,B,77,58,47,16,0.28,2.07,28
7/26/22,Inside,FC,FCi,3,B,78,52,42,16,0.31,1.24,28
7/26/22,Inside,FC,FCi,3,B,79,58,46,18,0.31,1.11,28
7/26/22,Inside,FC,FCi,3,B,80,42,36,12,0.29,2.00,28
7/26/22,Inside,FC,FCi,3,C,81,41,30,12,0.29,0.45,29
7/26/22,Inside,FC,FCi,3,C,82,50,38,11,0.22,2.60,29
7/26/22,Inside,FC,FCi,3,C,83,62,41,18,0.29,0.28,29
7/26/22,Inside,FC,FCi,3,C,84,43,33,9,0.21,2.66,29
7/26/22,Inside,FC,FCi,3,C,85,46,32,8,0.17,3.40,29
7/26/22,Inside,FC,FCi,3,C,86,64,33,14,0.22,2.83,29
7/26/22,Inside,FC,FCi,3,C,87,46,34,8,0.17,3.86,29
7/26/22,Inside,FC,FCi,3,C,88,70,40,16,0.23,2.06,29
7/26/22,Inside,FC,FCi,3,D,89,48,35,13,0.27,0.84,30
7/26/22,Inside,FC,FCi,3,D,90,71,52,21,0.30,0.72,30
7/26/22,Inside,FC,FCi,3,D,91,42,39,10,0.24,4.51,30
7/26/22,Inside,FC,FCi,3,D,92,65,39,14,0.22,2.25,30
7/26/22,Inside,FC,FCi,3,D,93,53,36,15,0.28,0.38,30
7/26/22,Inside,FC,FCi,3,D,94,47,35,11,0.23,1.83,30
7/26/22,Inside,FC,FCi,3,D,95,46,32,11,0.24,1.22,30
7/26/22,Inside,FC,FCi,3,D,96,57,47,16,0.28,2.18,30
7/26/22,Outside,FC,FCo,1,A,1,56,43,15,0.27,1.52,4
7/26/22,Outside,FC,FCo,1,A,2,69,46,18,0.26,0.94,4
7/26/22,Outside,FC,FCo,1,A,3,63,42,17,0.27,0.66,4
7/26/22,Outside,FC,FCo,1,A,4,49,38,12,0.24,1.99,4
7/26/22,Outside,FC,FCo,1,A,5,56,40,17,0.30,0.33,4
7/26/22,Outside,FC,FCo,1,A,6,53,44,12,0.23,3.75,4
7/26/22,Outside,FC,FCo,1,A,7,65,40,16,0.25,1.20,4
7/26/22,Outside,FC,FCo,1,A,8,41,33,11,0.27,1.53,4
7/26/22,Outside,FC,FCo,1,B,9,68,45,17,0.25,1.21,5
7/26/22,Outside,FC,FCo,1,B,10,46,35,11,0.24,1.84,5
7/26/22,Outside,FC,FCo,1,B,11,56,39,14,0.25,1.19,5
7/26/22,Outside,FC,FCo,1,B,12,58,36,13,0.22,1.69,5
7/26/22,Outside,FC,FCo,1,B,13,51,32,11,0.22,1.74,5
7/26/22,Outside,FC,FCo,1,B,14,40,31,12,0.30,0.70,5
7/26/22,Outside,FC,FCo,1,B,15,44,37,12,0.27,2.09,5
7/26/22,Outside,FC,FCo,1,B,16,61,43,14,0.23,2.04,5
7/26/22,Outside,FC,FCo,1,C,17,39,35,11,0.28,2.56,6
7/26/22,Outside,FC,FCo,1,C,18,46,40,11,0.24,3.60,6
7/26/22,Outside,FC,FCo,1,C,19,40,26,12,0.30,0.10,6
7/26/22,Outside,FC,FCo,1,C,20,40,33,10,0.25,2.14,6
7/26/22,Outside,FC,FCo,1,C,21,51,33,12,0.24,1.22,6
7/26/22,Outside,FC,FCo,1,C,22,28,18,5,0.18,1.75,6
7/26/22,Outside,FC,FCo,1,C,23,56,42,14,0.25,1.75,6
7/26/22,Outside,FC,FCo,1,C,24,51,37,13,0.25,1.21,6
7/26/22,Outside,FC,FCo,1,D,25,55,48,14,0.25,3.84,7
7/26/22,Outside,FC,FCo,1,D,26,68,45,16,0.24,1.69,7
7/26/22,Outside,FC,FCo,1,D,27,82,45,15,0.18,4.99,7
7/26/22,Outside,FC,FCo,1,D,28,58,43,13,0.22,2.57,7
7/26/22,Outside,FC,FCo,1,D,29,64,41,16,0.25,1.07,7
7/26/22,Outside,FC,FCo,1,D,30,64,35,14,0.22,2.42,7
7/26/22,Outside,FC,FCo,1,D,31,63,50,19,0.30,1.36,7
7/26/22,Outside,FC,FCo,1,D,32,56,37,15,0.27,0.60,7
7/26/22,Outside,FC,FCo,2,A,33,37,23,10,0.27,0.36,8
7/26/22,Outside,FC,FCo,2,A,34,59,40,15,0.25,1.02,8
7/26/22,Outside,FC,FCo,2,A,35,40,32,9,0.23,2.43,8
7/26/22,Outside,FC,FCo,2,A,36,58,40,16,0.28,0.60,8
7/26/22,Outside,FC,FCo,2,A,37,62,50,19,0.31,1.47,8
7/26/22,Outside,FC,FCo,2,A,38,59,44,12,0.20,3.56,8
7/26/22,Outside,FC,FCo,2,A,39,55,41,13,0.24,2.07,8
7/26/22,Outside,FC,FCo,2,A,40,47,40,13,0.28,2.32,8
7/26/22,Outside,FC,FCo,2,B,41,36,32,10,0.28,2.31,9
7/26/22,Outside,FC,FCo,2,B,42,45,32,10,0.22,1.76,9
7/26/22,Outside,FC,FCo,2,B,43,51,41,13,0.25,2.23,9
7/26/22,Outside,FC,FCo,2,B,44,63,49,14,0.22,3.50,9
7/26/22,Outside,FC,FCo,2,B,45,60,40,15,0.25,1.09,9
7/26/22,Outside,FC,FCo,2,B,46,50,43,14,0.28,2.56,9
7/26/22,Outside,FC,FCo,2,B,47,55,45,14,0.25,2.68,9
7/26/22,Outside,FC,FCo,2,B,48,45,38,11,0.24,2.89,9
7/26/22,Outside,FC,FCo,2,C,49,70,47,13,0.19,4.16,10
7/26/22,Outside,FC,FCo,2,C,50,68,48,17,0.25,1.54,10
7/26/22,Outside,FC,FCo,2,C,51,45,31,13,0.29,0.29,10
7/26/22,Outside,FC,FCo,2,C,52,46,38,12,0.26,2.21,10
7/26/22,Outside,FC,FCo,2,C,53,70,45,14,0.20,3.18,10
7/26/22,Outside,FC,FCo,2,C,54,40,29,13,0.33,0.16,10
7/26/22,Outside,FC,FCo,2,C,55,58,42,17,0.29,0.56,10
7/26/22,Outside,FC,FCo,2,C,56,63,45,13,0.21,3.19,10
7/26/22,Outside,FC,FCo,2,D,57,55,43,14,0.25,2.04,11
7/26/22,Outside,FC,FCo,2,D,58,53,40,14,0.26,1.36,11
7/26/22,Outside,FC,FCo,2,D,59,61,35,18,0.30,0.57,11
7/26/22,Outside,FC,FCo,2,D,60,72,50,20,0.28,0.73,11
7/26/22,Outside,FC,FCo,2,D,61,58,41,19,0.33,0.11,11
7/26/22,Outside,FC,FCo,2,D,62,55,37,11,0.20,2.66,11
7/26/22,Outside,FC,FCo,2,D,63,40,31,11,0.28,1.04,11
7/26/22,Outside,FC,FCo,2,D,64,56,41,13,0.23,2.08,11
7/26/22,Outside,FC,FCo,3,A,65,45,34,12,0.27,1.11,12
7/26/22,Outside,FC,FCo,3,A,66,54,42,12,0.22,3.00,12
7/26/22,Outside,FC,FCo,3,A,67,57,46,14,0.25,2.85,12
7/26/22,Outside,FC,FCo,3,A,68,43,31,11,0.26,0.96,12
7/26/22,Outside,FC,FCo,3,A,69,50,39,14,0.28,1.26,12
7/26/22,Outside,FC,FCo,3,A,70,42,34,11,0.26,1.76,12
7/26/22,Outside,FC,FCo,3,A,71,40,35,11,0.28,2.38,12
7/26/22,Outside,FC,FCo,3,A,72,36,36,12,0.33,3.43,12
7/26/22,Outside,FC,FCo,3,B,73,60,42,14,0.23,1.83,13
7/26/22,Outside,FC,FCo,3,B,74,69,48,17,0.25,1.58,13
7/26/22,Outside,FC,FCo,3,B,75,49,39,16,0.33,0.82,13
7/26/22,Outside,FC,FCo,3,B,76,49,42,13,0.27,2.81,13
7/26/22,Outside,FC,FCo,3,B,77,56,39,17,0.30,0.22,13
7/26/22,Outside,FC,FCo,3,B,78,51,32,11,0.22,1.74,13
7/26/22,Outside,FC,FCo,3,B,79,56,35,13,0.23,1.39,13
7/26/22,Outside,FC,FCo,3,B,80,43,37,11,0.26,2.75,13
7/26/22,Outside,FC,FCo,3,C,81,42,35,11,0.26,2.10,14
7/26/22,Outside,FC,FCo,3,C,82,59,44,15,0.25,1.66,14
7/26/22,Outside,FC,FCo,3,C,83,41,30,10,0.24,1.25,14
7/26/22,Outside,FC,FCo,3,C,84,45,36,10,0.22,2.82,14
7/26/22,Outside,FC,FCo,3,C,85,36,32,13,0.36,1.44,14
7/26/22,Outside,FC,FCo,3,C,86,45,35,11,0.24,1.87,14
7/26/22,Outside,FC,FCo,3,C,87,47,40,12,0.26,2.84,14
7/26/22,Outside,FC,FCo,3,C,88,40,29,10,0.25,1.04,14
7/26/22,Outside,FC,FCo,3,D,89,46,31,14,0.30,0.11,15
7/26/22,Outside,FC,FCo,3,D,90,42,32,13,0.31,0.52,15
7/26/22,Outside,FC,FCo,3,D,91,53,39,13,0.25,1.62,15
7/26/22,Outside,FC,FCo,3,D,92,50,37,11,0.22,2.34,15
7/26/22,Outside,FC,FCo,3,D,93,43,30,10,0.23,1.31,15
7/26/22,Outside,FC,FCo,3,D,94,55,42,13,0.24,2.33,15
7/26/22,Outside,FC,FCo,3,D,95,53,42,16,0.30,1.13,15
7/26/22,Outside,FC,FCo,3,D,96,47,35,14,0.30,0.55,15
8/15/22,Inside,BP,BPi,,,1,60,51,16,0.27,3.23,BPi
8/15/22,Inside,BP,BPi,,,2,54,45,15,0.28,2.29,BPi
8/15/22,Inside,BP,BPi,,,3,48,35,15,0.31,0.30,BPi
8/15/22,Inside,BP,BPi,,,4,56,44,17,0.30,1.07,BPi
8/15/22,Inside,BP,BPi,,,5,62,40,17,0.27,0.51,BPi
8/15/22,Inside,BP,BPi,,,6,51,42,16,0.31,1.37,BPi
8/15/22,Inside,BP,BPi,,,7,60,50,19,0.32,1.74,BPi
8/15/22,Inside,BP,BPi,,,8,65,39,22,0.34,0.33,BPi
8/15/22,Inside,BP,BPi,,,9,52,39,15,0.29,0.80,BPi
8/15/22,Inside,BP,BPi,,,10,58,46,19,0.33,0.92,BPi
8/15/22,Inside,BP,BPi,,,11,54,37,16,0.30,0.24,BPi
8/15/22,Inside,BP,BPi,,,12,71,45,17,0.24,1.52,BPi
8/15/22,Inside,BP,BPi,,,13,67,38,15,0.22,2.17,BPi
8/15/22,Inside,BP,BPi,,,14,73,45,17,0.23,1.79,BPi
8/15/22,Inside,BP,BPi,,,15,59,37,18,0.31,0.15,BPi
8/15/22,Inside,BP,BPi,,,16,69,50,24,0.35,0.20,BPi
8/15/22,Inside,BP,BPi,,,17,50,33,14,0.28,0.35,BPi
8/15/22,Inside,BP,BPi,,,18,67,47,17,0.25,1.36,BPi
8/15/22,Inside,BP,BPi,,,19,54,50,15,0.28,4.38,BPi
8/15/22,Inside,BP,BPi,,,20,65,45,19,0.29,0.39,BPi
8/15/22,Inside,BP,BPi,,,21,60,43,15,0.25,1.47,BPi
8/15/22,Inside,BP,BPi,,,22,66,40,21,0.32,0.23,BPi
8/15/22,Inside,BP,BPi,,,23,41,33,11,0.27,1.53,BPi
8/15/22,Inside,BP,BPi,,,24,66,40,20,0.30,0.29,BPi
8/15/22,Inside,BP,BPi,,,25,55,48,15,0.27,3.29,BPi
8/15/22,Inside,BP,BPi,,,26,60,51,17,0.28,2.76,BPi
8/15/22,Inside,BP,BPi,,,27,63,53,20,0.32,1.98,BPi
8/15/22,Inside,BP,BPi,,,28,56,46,19,0.34,1.20,BPi
8/15/22,Inside,BP,BPi,,,29,62,40,22,0.35,0.13,BPi
8/15/22,Inside,BP,BPi,,,30,75,58,25,0.33,0.81,BPi
8/15/22,Inside,BP,BPi,,,31,66,45,23,0.35,0.04,BPi
8/15/22,Inside,BP,BPi,,,32,67,45,18,0.27,0.75,BPi
8/15/22,Inside,BP,BPi,,,33,63,40,18,0.29,0.34,BPi
8/15/22,Inside,BP,BPi,,,34,55,39,15,0.27,0.75,BPi
8/15/22,Inside,BP,BPi,,,35,41,37,14,0.34,1.97,BPi
8/15/22,Inside,BP,BPi,,,36,56,42,19,0.34,0.35,BPi
8/15/22,Inside,BP,BPi,,,37,49,45,18,0.37,2.47,BPi
8/15/22,Inside,BP,BPi,,,38,68,58,18,0.26,3.81,BPi
8/15/22,Inside,BP,BPi,,,39,53,47,16,0.30,2.80,BPi
8/15/22,Inside,BP,BPi,,,40,48,38,14,0.29,1.16,BPi
8/15/22,Inside,BP,BPi,,,41,60,53,17,0.28,3.55,BPi
8/15/22,Inside,BP,BPi,,,42,53,34,14,0.26,0.60,BPi
8/15/22,Inside,BP,BPi,,,43,68,50,19,0.28,1.06,BPi
8/15/22,Inside,BP,BPi,,,44,75,43,21,0.28,0.88,BPi
8/15/22,Inside,BP,BPi,,,45,62,41,19,0.31,0.11,BPi
8/15/22,Inside,BP,BPi,,,46,68,60,22,0.32,3.01,BPi
8/15/22,Inside,BP,BPi,,,47,73,44,19,0.26,1.00,BPi
8/15/22,Inside,BP,BPi,,,48,63,50,20,0.32,1.12,BPi
8/15/22,Inside,BP,BPi,,,49,59,39,19,0.32,0.02,BPi
8/15/22,Inside,BP,BPi,,,50,61,41,15,0.25,1.25,BPi
8/15/22,Inside,BP,BPi,,,51,50,37,17,0.34,0.24,BPi
8/15/22,Inside,BP,BPi,,,52,59,46,15,0.25,2.17,BPi
8/15/22,Inside,BP,BPi,,,53,52,35,14,0.27,0.57,BPi
8/15/22,Inside,BP,BPi,,,54,48,31,10,0.21,1.91,BPi
8/15/22,Inside,BP,BPi,,,55,58,48,20,0.34,1.30,BPi
8/15/22,Inside,BP,BPi,,,56,50,31,13,0.26,0.65,BPi
8/15/22,Inside,BP,BPi,,,57,61,38,15,0.25,1.12,BPi
8/15/22,Inside,BP,BPi,,,58,58,49,16,0.28,2.75,BPi
8/15/22,Inside,BP,BPi,,,59,53,39,19,0.36,0.23,BPi
8/15/22,Inside,BP,BPi,,,60,55,43,17,0.31,0.92,BPi
8/15/22,Inside,BP,BPi,,,61,54,39,18,0.33,0.16,BPi
8/15/22,Inside,BP,BPi,,,62,60,41,18,0.30,0.22,BPi
8/15/22,Inside,BP,BPi,,,63,58,37,14,0.24,1.19,BPi
8/15/22,Inside,BP,BPi,,,64,54,39,17,0.31,0.26,BPi
8/15/22,Inside,BP,BPi,,,65,56,32,14,0.25,1.14,BPi
8/15/22,Inside,BP,BPi,,,66,55,41,14,0.25,1.54,BPi
8/15/22,Inside,BP,BPi,,,67,45,35,14,0.31,0.69,BPi
8/15/22,Inside,BP,BPi,,,68,39,26,11,0.28,0.26,BPi
8/15/22,Inside,BP,BPi,,,69,60,39,17,0.28,0.35,BPi
8/15/22,Inside,BP,BPi,,,70,44,35,13,0.30,1.05,BPi
